,date,username,text,full_name,month
1415,2021-12-20 15:01:53+00:00,tiffany_caban,"Queens deserves a new generation of bold leadership for our borough and our city — leadership that’s multiracial, that’s working class, and that’s led by the most marginalized among us. I know @RanaForCongress will deliver that kind of leadership.",Tiffany Cabán,2021-12
1416,2021-12-20 15:01:53+00:00,tiffany_caban,"We need champions for working class folks at every level of government and in every corner of our country. 

Super proud to endorse @RanaForCongress here in NYC &amp; @GregCasar out in Austin!",Tiffany Cabán,2021-12
1417,2021-12-20 14:15:33+00:00,tiffany_caban,"🚨New account alert!🚨

To stay up on official notices from my office — COVID info, council hearings, district services, etc. — make sure to follow👇🏽

⚡️@CabanD22⚡️",Tiffany Cabán,2021-12
1418,2021-12-20 01:59:14+00:00,tiffany_caban,"@workastoriamom @NYCMayor Hi! Thanks for reaching out. On Dec 1st, I joined colleagues to oppose the closure. We will continue to advocate for more testing sites across the district. In addition right now we are being told that every single mobile van in the city’s possession is in use.",Tiffany Cabán,2021-12
1419,2021-12-20 01:30:45+00:00,tiffany_caban,"@juvaniepiquant @RitaJosephNYC So so proud of you! This is 🔥. Rita, you got a good one homegirl! (But I know you already knew that 😉)",Tiffany Cabán,2021-12
1420,2021-12-19 19:57:53+00:00,tiffany_caban,"Much love to those who braved the cold to submit participatory budgeting ideas at our pop-up today!

Couldn’t make it out? Not to worry! You can still submit ideas online: https://t.co/YlwVzeYGFC https://t.co/EQmKeidKvs",Tiffany Cabán,2021-12
1421,2021-12-19 14:46:28+00:00,tiffany_caban,TODAY! Meet us at Hallets Cove Playground from 10am to 2pm to submit your ideas for how we should spend our 💰 in the neighborhood.👇🏽,Tiffany Cabán,2021-12
1422,2021-12-19 14:32:59+00:00,tiffany_caban,@nkolakowski Hi Nick. Which location is this?,Tiffany Cabán,2021-12
1423,2021-12-19 01:48:16+00:00,tiffany_caban,.@Sci4NY was such an open and generous resource as we built out our climate justice plan with all our partners. Grateful for the work y’all do! 👇🏽,Tiffany Cabán,2021-12
1424,2021-12-18 21:48:02+00:00,tiffany_caban,https://t.co/lvyGEvpVto,Tiffany Cabán,2021-12
1425,2021-12-18 21:48:02+00:00,tiffany_caban,"Join us! 

@GregCasar is a real one. As a council member he’s led on public safety. Taking $ from the police budget &amp; using it to buy hotels to convert into housing - in Texas no less! We need fighters like Greg in Congress &amp; I hope y’all will join me in helping get him there! 👇🏽 https://t.co/RsUEghs3Xq",Tiffany Cabán,2021-12
1426,2021-12-18 21:30:51+00:00,tiffany_caban,https://t.co/gzpqtZmNeP,Tiffany Cabán,2021-12
1427,2021-12-18 15:19:12+00:00,tiffany_caban,"Last thing: read my guy @bradlander’s excellent email (via @charlesmonaco) for more info, including this helpful protip. https://t.co/QVNQXw3U1V https://t.co/8MdeZjtJFK",Tiffany Cabán,2021-12
1428,2021-12-18 15:19:11+00:00,tiffany_caban,"Third, get boosted!

It won’t necessarily prevent you from getting COVID, but there’s strong evidence it will help avoid the most deadly forms of it.

(Remember Long COVID though: just because a case is “mild” at first, doesn’t mean it will go away quickly, or at all.)",Tiffany Cabán,2021-12
1429,2021-12-18 15:19:11+00:00,tiffany_caban,"Second, it is unconscionable to force people to come in to offices, often ones with poor ventilation, when we know well how viable it is to offer a telework option.

All city agencies and offices should immediately offer non-essential workers a remote option.",Tiffany Cabán,2021-12
1430,2021-12-18 15:19:10+00:00,tiffany_caban,"First: get tested! Demand is high and lines may be long at some sites, but here is a good list of places in Queens you can go:",Tiffany Cabán,2021-12
1431,2021-12-18 15:19:10+00:00,tiffany_caban,"With rates like this, it is imperative that we all do as much as possible to stay safe. 

That’s not just individuals. It is especially critical for employers and the government to step up and protect the public’s health. 🧵",Tiffany Cabán,2021-12
1432,2021-12-17 14:52:03+00:00,tiffany_caban,@rafaelshimunov @ZohranKMamdani @JabariBrisport 😂 https://t.co/96N5EelfpQ,Tiffany Cabán,2021-12
1433,2021-12-17 14:05:52+00:00,tiffany_caban,@rafaelshimunov @JabariBrisport @ZohranKMamdani 😂,Tiffany Cabán,2021-12
1434,2021-12-16 23:05:15+00:00,tiffany_caban,"Standing in solidarity to call for #PoliceFreeSchools. This joint oped with student Alex Valera lays out what is at stake and what students across our city deserve. 👇🏽

https://t.co/9bsxb8a3Nl",Tiffany Cabán,2021-12
1435,2021-12-16 17:29:48+00:00,tiffany_caban,@SandyforCouncil @rrwilt @ShahanaFromBK @votejgr 💯,Tiffany Cabán,2021-12
1436,2021-12-16 17:14:24+00:00,tiffany_caban,"The incoming mayors plan on Day 1? Bring back torture. 

Solitary confinement is widely recognized around the world as a human rights violation. We need to #haltsolitary, not expand it. We deserve so much better.",Tiffany Cabán,2021-12
1437,2021-12-16 16:39:41+00:00,tiffany_caban,"Hey y’all, we’ve changed the date here to Sunday 12/19 in order to avoid what looks like bad weather. 

Will our team see you at Halleys Cove Playground?",Tiffany Cabán,2021-12
1438,2021-12-16 16:37:44+00:00,tiffany_caban,"@kaylev @ProudAstorian @AstoriaPatch Wait no it was right before — we pushed it back to Sunday for weather! Will clarify in a moment, thanks for the catch",Tiffany Cabán,2021-12
1439,2021-12-16 16:33:37+00:00,tiffany_caban,"One again this year, @JFREJNYC selected some badass orgs &amp; folks to honor at tonight’s #TheMazals!
@JooHyun_Kang
@ShoB
@FEWCoalition
@UWSOpenHearts
@homeless_hero

Bonus: the homie @jaslinforqueens is MCing!

Join us: https://t.co/qIgUjUKpBS https://t.co/hs4MnUBq96",Tiffany Cabán,2021-12
1440,2021-12-16 05:22:08+00:00,tiffany_caban,@LauraColleluori @NatalieJill @AOC 😭,Tiffany Cabán,2021-12
1441,2021-12-16 05:02:47+00:00,tiffany_caban,@CAMONGHNE 😭,Tiffany Cabán,2021-12
1442,2021-12-16 01:52:15+00:00,tiffany_caban,We both wore it better https://t.co/dAsMkumCiL,Tiffany Cabán,2021-12
1443,2021-12-15 23:57:20+00:00,tiffany_caban,"So uhhhhh a small handful of people may have shown up to this inauguration celebration.

Wheewwwwwwww… https://t.co/1Gpy8yEUGY",Tiffany Cabán,2021-12
1444,2021-12-15 23:20:38+00:00,tiffany_caban,"“To be truly visionary we have to root our imagination in our concrete reality while simultaneously imagining possibilities beyond that reality.”

bell hooks, presente! https://t.co/bMHyDpFuis",Tiffany Cabán,2021-12
1445,2021-12-15 18:09:11+00:00,tiffany_caban,"In front of a wall of Black revolutionaries, abolitionists, and staunch freedom fighters against state violence. I can’t.",Tiffany Cabán,2021-12
1446,2021-12-15 15:25:54+00:00,tiffany_caban,@JFREJNYC @JuliaCarmel__ This is beyond adorable. Love these vibes.,Tiffany Cabán,2021-12
1447,2021-12-15 01:43:19+00:00,tiffany_caban,@BiCoastalLefty Thanks so much for throwing down with us!,Tiffany Cabán,2021-12
1448,2021-12-15 00:09:17+00:00,tiffany_caban,"The Fair Chance for Housing bill improves public safety. Stable housing produces safer communities, while homelessness and housing insecurity are significant drivers of criminal legal system involvement. 

We need to bring this to a vote and pass this bill now, not later.",Tiffany Cabán,2021-12
1449,2021-12-14 18:00:59+00:00,tiffany_caban,"Proud to stand right here on Wall Street with my @PublicBankNYC partners and comrades calling for a public bank in NYC.

Our public money shouldn’t be further enriching the already obscenely wealthy, it should be working for all of us. https://t.co/aRgjobb70s",Tiffany Cabán,2021-12
1450,2021-12-13 22:43:24+00:00,tiffany_caban,@stephsilkowski @joshalerner It was one of my favorite policies and has been included in my work on DAs races around the country!,Tiffany Cabán,2021-12
1451,2021-12-13 20:22:28+00:00,tiffany_caban,I am so excited to kick off this process with all of you and look forward to working with you on this and many other important issues in the months and years ahead.,Tiffany Cabán,2021-12
1452,2021-12-13 20:22:28+00:00,tiffany_caban,"But that’s not all!

You can also get involved in person. Come meet our team at Hallets Cove Playground Saturday 12/18 from 10 AM - 2 PM, learn more about PB, sign up to volunteer, and submit your ideas.

And stay tuned for more pop-ups and community events…",Tiffany Cabán,2021-12
1453,2021-12-13 20:22:27+00:00,tiffany_caban,"You can also join our volunteer team to help lead community outreach, plan events, conduct research, facilitate meetings, provide language translation, and help vet project ideas.

Sign up here! https://t.co/FE8UpkTh2n",Tiffany Cabán,2021-12
1454,2021-12-13 20:22:27+00:00,tiffany_caban,"To comment on ideas and vote for your favorites, you will need to sign in (or create) an NYC-ID account which you can create here if you don’t have one: https://t.co/s2N78au0G5",Tiffany Cabán,2021-12
1455,2021-12-13 20:22:26+00:00,tiffany_caban,"Until the end of the year, our office is collecting ideas for projects to fund across the district.

Submit your ideas here! https://t.co/YlwVzeYGFC",Tiffany Cabán,2021-12
1456,2021-12-13 20:22:26+00:00,tiffany_caban,"We’re also allocating $50K in discretionary expense funding for PB. This can go to programs such as:
✅community classes
✅gardens
✅equipment to maintain parks
✅art supplies for public art projects

These must be a minimum of $5K and go to orgs approved to receive city funding.",Tiffany Cabán,2021-12
1457,2021-12-13 20:22:26+00:00,tiffany_caban,"Our office has allocated $1M that can be used for physical infrastructure projects that:
✅benefit the public
✅cost at least $50K
✅have a lifespan of at least 5 years.

For example, local improvements to schools, parks, libraries, housing, and other public spaces can be funded.",Tiffany Cabán,2021-12
1458,2021-12-13 20:22:26+00:00,tiffany_caban,"For those who don’t know, Participatory Budgeting (PB) is a democratic process by which community members directly decide how to spend part of a public budget.",Tiffany Cabán,2021-12
1459,2021-12-13 20:22:25+00:00,tiffany_caban,"Want to know how all my District 22 neighbors can co-govern along with me?

I am thrilled to announce the return of…

🎺🎺🎺

🎈Participatory Budgeting!🎈

🧵…",Tiffany Cabán,2021-12
1460,2021-12-10 20:31:08+00:00,tiffany_caban,@AledaGagarin “Doper over decades.” #goals,Tiffany Cabán,2021-12
1461,2021-12-10 20:29:04+00:00,tiffany_caban,"Heartbreaking and infuriating. Time and time again, it has been proven that incarceration is a death sentence. How many more times will we allow this to happen before we decarcerate, #closeRikers, and save lives?! 

Malcolm Boatwright Rest In Peace &amp; Power.",Tiffany Cabán,2021-12
1462,2021-12-10 19:00:27+00:00,tiffany_caban,In this moment we feel something needed to be said. We know not everyone is in a position to do so. So we share this in solidarity and support of all our colleagues.,Tiffany Cabán,2021-12
1463,2021-12-10 19:00:27+00:00,tiffany_caban,"Today, I’m joining with my sisters to invite our colleagues to join our call for the next City Council Speaker to be a woman of color who will have the backs of working class New Yorkers.

It’s time to break the old boys club.
https://t.co/BBTquAE4ky https://t.co/nYRKHDOQmP",Tiffany Cabán,2021-12
1464,2021-12-09 23:47:08+00:00,tiffany_caban,@parisa4justice Thank you!,Tiffany Cabán,2021-12
1465,2021-12-09 22:00:05+00:00,tiffany_caban,"First speech of my City Council career: ✅

(h/t @bradlander for the video)

Can’t wait for January, when I’ll be rising alongside my comrades @alexaforcouncil, @ShahanaFromBK, @SandyforCouncil, and more! https://t.co/lH9sPW7ZGX",Tiffany Cabán,2021-12
1466,2021-12-09 21:26:39+00:00,tiffany_caban,"…and for another, I’m excited to work with colleagues in Albany and DC to ensure that this historic expansion of voting protections does not merely apply to New York City, but can be enjoyed by all.",Tiffany Cabán,2021-12
1467,2021-12-09 21:26:38+00:00,tiffany_caban,"I see #OurCityOurVote as a vital stepping stone on the way to a fully inclusive democracy. For one thing, going forward, I am eager to fight for these rights to be extended to undocumented New Yorkers…",Tiffany Cabán,2021-12
1468,2021-12-09 21:26:38+00:00,tiffany_caban,"Nearly a million non-citizen NYers – people who live here, work here, raise families here, and help make New York the extraordinary city it is – deserve a full share in the decisions we make together, including the leaders who represent us &amp; the laws that affect all of our lives.",Tiffany Cabán,2021-12
1469,2021-12-09 21:26:38+00:00,tiffany_caban,I’m thrilled to have the opportunity to vote for this landmark legislation. 🧵,Tiffany Cabán,2021-12
1470,2021-12-09 19:24:40+00:00,tiffany_caban,It’s official y’all!,Tiffany Cabán,2021-12
1471,2021-12-09 17:59:49+00:00,tiffany_caban,“Let’s cancel democracy everyone!” - Jay Jacobs,Tiffany Cabán,2021-12
1472,2021-12-09 05:37:56+00:00,tiffany_caban,🧵 Such a good thread. Read it and demand we #CancelStudentDebt. #PSLF,Tiffany Cabán,2021-12
1473,2021-12-08 16:58:41+00:00,tiffany_caban,"✊🏽The striking teachers and researchers of @SW_Columbia deserve living wages and protections against harassment and discrimination.

👎🏽Shame on @Columbia for illegally threatening to replace their jobs.

👇🏽Donate to the strike fund today!
https://t.co/rKjhpLs5ui",Tiffany Cabán,2021-12
1474,2021-12-07 00:29:40+00:00,tiffany_caban,@Ny_jc_gal_17 @Cb1Queens Definitely would like to follow up to learn more and see if we can be helpful. You can email Steph from my team at ssilkowski@council.nyc.gov,Tiffany Cabán,2021-12
1475,2021-12-06 18:52:15+00:00,tiffany_caban,"@JohnSurico Really soon! Stay tuned for details. In the meantime, folks can check out:

https://t.co/WzFZ6TM09y",Tiffany Cabán,2021-12
1476,2021-12-05 15:26:55+00:00,tiffany_caban,See you tonight! RSVP below 👇🏽,Tiffany Cabán,2021-12
1477,2021-12-05 15:22:01+00:00,tiffany_caban,@ChadRadock @LocalProgress @mskorin @Carlos4Council @AmandaFariasNYC @VanessaBAgudelo @bradlander @osse2021 @crystalrhudson @rrwilt!!! 😍,Tiffany Cabán,2021-12
1478,2021-12-04 21:40:17+00:00,tiffany_caban,@RepMaloney Thank you!,Tiffany Cabán,2021-12
1479,2021-12-04 02:27:31+00:00,tiffany_caban,@AstridMAune 👋🏽 😊,Tiffany Cabán,2021-12
1480,2021-12-03 19:36:40+00:00,tiffany_caban,@QnsBPRichards Thank you! #QGTM,Tiffany Cabán,2021-12
1481,2021-12-03 15:42:59+00:00,tiffany_caban,@NYSenatorRivera @LincolnRestler 😂,Tiffany Cabán,2021-12
1482,2021-12-03 13:22:57+00:00,tiffany_caban,"It’s official! Couldn’t ask for a more brilliant, dedicated and compassionate human being to lead our team. 💪🏽",Tiffany Cabán,2021-12
1483,2021-12-03 01:43:52+00:00,tiffany_caban,@LincolnRestler @SandyforCouncil 😂😂😂,Tiffany Cabán,2021-12
1484,2021-12-03 01:33:47+00:00,tiffany_caban,"Here to say this came from a *very* credible source (@SandyforCouncil). 

I would beat @LincolnRestler one-on-one by a margin of no less than 20 pts 🏀 #facts",Tiffany Cabán,2021-12
1485,2021-12-02 22:09:52+00:00,tiffany_caban,@waaelabdallh Love you too my dude!,Tiffany Cabán,2021-12
1486,2021-12-02 22:01:00+00:00,tiffany_caban,@bmshanahan Couldn’t have done it without ya Ben!,Tiffany Cabán,2021-12
1487,2021-12-02 18:34:37+00:00,tiffany_caban,@KhaleelAnderson ❤️❤️❤️,Tiffany Cabán,2021-12
1488,2021-12-02 17:11:53+00:00,tiffany_caban,@elisabeth 🔥🔥🔥,Tiffany Cabán,2021-12
1489,2021-12-02 16:42:14+00:00,tiffany_caban,Fixed it. #BeanieSeason https://t.co/4h1r0aK7Mq,Tiffany Cabán,2021-12
1490,2021-12-02 15:53:05+00:00,tiffany_caban,In just 24 hours of operation NYC’s new Safe Consumption Sites saved lives. 🙌🏽 We need to scale. We can’t wait to scale.,Tiffany Cabán,2021-12
1491,2021-12-02 15:37:20+00:00,tiffany_caban,@guy_of_brooklyn @indietheaternyc So proud to sign on and fight for this bill!,Tiffany Cabán,2021-12
1492,2021-12-02 15:27:36+00:00,tiffany_caban,This is a time to reimagine our city. A time to transform our reality. A time to take a people-centered approach to ending the devastation of the pandemic and rethinking public health. And I’m ready to get to work!,Tiffany Cabán,2021-12
1493,2021-12-02 15:27:35+00:00,tiffany_caban,"I look forward to working in partnership with my current and future colleagues, other partners in government, and community advocates to dismantle existing inequitable systems of harm and make sure that every neighborhood has the resources it needs to truly thrive.",Tiffany Cabán,2021-12
1494,2021-12-02 15:27:35+00:00,tiffany_caban,"As Council Member, I’m committed to advancing policy that will save lives and investing in the services, supports, and systems that will ensure every NY’ers right to a healthy &amp; safe community. Each one of these bills brings us closer.",Tiffany Cabán,2021-12
1495,2021-12-02 15:27:34+00:00,tiffany_caban,"#Intro2197 which would prevent city-owned land from being sold to for-profit developers, 

#Intro2317 which would ban natural gas in new buildings and gut renovations. #GasFreeNYC 

#Intro2374 which would mandate smaller class sizes in New York City schools. 

And more.",Tiffany Cabán,2021-12
1496,2021-12-02 15:27:34+00:00,tiffany_caban,"#Intro1867 which would establish municipal non-citizen voting rights. #OurCityOurVote

#Intro2173 which would ban solitary confinement in city jails. #HALTsolitary 

#Intro1926 which would extend paid sick leave to misclassified gig workers.",Tiffany Cabán,2021-12
1497,2021-12-02 15:27:33+00:00,tiffany_caban,"🧵 We’ve got work to do! 

Immediately after being sworn in, I signed on to co-sponsor 20 pieces of legislation to improve the lives of New Yorkers across the five boroughs. Some of the bills include: https://t.co/oJ55n0567c",Tiffany Cabán,2021-12
1498,2021-12-02 03:54:51+00:00,tiffany_caban,@jaslinforqueens ❤️❤️❤️,Tiffany Cabán,2021-12
1499,2021-12-01 18:47:36+00:00,tiffany_caban,🤷🏽‍♀️😂,Tiffany Cabán,2021-12
1500,2021-12-01 13:59:48+00:00,tiffany_caban,"Seriously though, what an insanely surreal moment for a working class #Queens kid. 

Thank you to every single person who threw down with me to bring our unapologetically transformative vision into the halls of power. Ready to get to work with y’all ✊🏽💪🏽",Tiffany Cabán,2021-12
1501,2021-12-01 13:59:48+00:00,tiffany_caban,"So what does an openly Queer, abolitionist, socialist wear to their official swearing into office at City Hall? 

Asking for a friend 😉",Tiffany Cabán,2021-12
1502,2021-12-01 01:41:08+00:00,tiffany_caban,@nickberghall @divyapsundaram I need to know who the other three people were!!!!,Tiffany Cabán,2021-12
1503,2021-02-27 22:05:06+00:00,tiffany_caban,"#TeamCaban out dropping door hangers on our neighbors doors! Thanks to all the volunteers who joined us. 

Props to Emily Wray for the dope design work! https://t.co/hU77OceRxc",Tiffany Cabán,2021-02
1504,2021-02-27 17:02:28+00:00,tiffany_caban,@OzzieAraujo @AledaGagarin Happy birthday!,Tiffany Cabán,2021-02
1505,2021-02-26 18:16:16+00:00,tiffany_caban,"I am so proud to receive the endorsement of @PSC_CUNY. Proud to support a New Deal for CUNY. We know austerity isn't the answer. Instead, we need deeper investments in public education. Let’s fund CUNY &amp; ensure faculty &amp; staff are supported in the critical roles they play!",Tiffany Cabán,2021-02
1506,2021-02-26 16:55:58+00:00,tiffany_caban,@JessicaLBYRD Sending all the good vibes!!!,Tiffany Cabán,2021-02
1507,2021-02-26 01:58:22+00:00,tiffany_caban,Chag Purim Semeach to all my Jewish fam!,Tiffany Cabán,2021-02
1508,2021-02-26 01:50:15+00:00,tiffany_caban,@EmiliaDecaudin @NYWFP @jaslinforqueens @AledaGagarin @jxcnyc @FSingh_NYC @JenGutierrezNYC @JuanArdilaNYC 🙌🏽 let’s go!!! 🔥 https://t.co/6u7u0LFs1k,Tiffany Cabán,2021-02
1509,2021-02-26 01:48:43+00:00,tiffany_caban,"This is a fact. Super lucky to have the best vols in the game. 

Sign up for a shift below!👇🏽 https://t.co/S6rkRFVjiO",Tiffany Cabán,2021-02
1510,2021-02-25 21:56:29+00:00,tiffany_caban,TONIGHT! Hope to see you there 👇🏽,Tiffany Cabán,2021-02
1511,2021-02-24 14:37:47+00:00,tiffany_caban,TOMORROW NIGHT @7:30pm! RSVP below 👇🏽,Tiffany Cabán,2021-02
1512,2021-02-23 19:52:49+00:00,tiffany_caban,@QNS_Together Thanks for all that you do!,Tiffany Cabán,2021-02
1513,2021-02-20 01:42:40+00:00,tiffany_caban,@RaphyJacobson @stephsilkowski @LuMerriam I’m busy drinking wine from my WFP mug,Tiffany Cabán,2021-02
1514,2021-02-20 01:33:57+00:00,tiffany_caban,@stephsilkowski @RaphyJacobson @LuMerriam This is my comment every single time! 😫,Tiffany Cabán,2021-02
1515,2021-02-19 21:10:53+00:00,tiffany_caban,"First we got love from @DSAForTheMany, now National @DemSocialists is throwing down with our @DSAForTheCity slate too!

LET’S GO!",Tiffany Cabán,2021-02
1516,2021-02-19 17:09:10+00:00,tiffany_caban,Just made a small contribution and hope you’ll consider helping out if you can too!,Tiffany Cabán,2021-02
1517,2021-02-19 16:02:35+00:00,tiffany_caban,@haymarketbooks Clap When You Land by Elizabeth Acevedo...without leaving my bed. https://t.co/rscZyPwIhz,Tiffany Cabán,2021-02
1518,2021-02-18 23:46:42+00:00,tiffany_caban,"@MayVutraETC May, you are a powerhouse in your own right!",Tiffany Cabán,2021-02
1519,2021-02-18 23:07:33+00:00,tiffany_caban,@TheJewishVote @rafaelshimunov https://t.co/vgm9uzbdh9,Tiffany Cabán,2021-02
1520,2021-02-18 22:59:17+00:00,tiffany_caban,"@TheJewishVote in celebration of today’s endorsement, here is a photo of the great Challah handoff with the one and only @rafaelshimunov! https://t.co/JD9S08ZIQT",Tiffany Cabán,2021-02
1521,2021-02-18 22:55:16+00:00,tiffany_caban,@annamaridiom @TiffanyAndCo This really tickled me.,Tiffany Cabán,2021-02
1522,2021-02-18 21:45:48+00:00,tiffany_caban,"Join our movement!

https://t.co/OaQ3B4EGP7",Tiffany Cabán,2021-02
1523,2021-02-18 21:45:46+00:00,tiffany_caban,"@TheJewishVote calls on electeds to govern in partnership w changemakers, &amp; to resist the politics of hate &amp; fear.
 
They organize knowing “where we live is our home — and our home is where we seek kinship &amp; fight for justice.” So proud to love &amp; fight alongside my Jewish fam!",Tiffany Cabán,2021-02
1524,2021-02-18 21:45:45+00:00,tiffany_caban,@TheJewishVote has used their voices &amp; their votes to elect a new generation of reformers &amp; radicals in New York City. I am thrilled they are throwing down with us in District 22.,Tiffany Cabán,2021-02
1525,2021-02-18 15:59:48+00:00,tiffany_caban,"Y’all. If you agree Nicole Malliotakis, the Trump supporting, insurrection inciting Rep from Staten Island needs to go...👀👇🏽

This vid is powerful &amp; the fight in Brittany Ramos Debarros is palpable. Ima be honest, don’t know who else is running, but homegirls got my attention.",Tiffany Cabán,2021-02
1526,2021-02-17 23:35:59+00:00,tiffany_caban,@garrar26 @citizenactionny 🙏🏽,Tiffany Cabán,2021-02
1527,2021-02-17 22:36:56+00:00,tiffany_caban,@stephsilkowski Cuties.,Tiffany Cabán,2021-02
1528,2021-02-17 21:26:39+00:00,tiffany_caban,"I get to celebrate all over again! Was so proud to launch my campaign for City Council with the support of my sister @votejgr! 

Super dope to be included with this badass group of women of color!",Tiffany Cabán,2021-02
1529,2021-02-17 20:39:18+00:00,tiffany_caban,"We must redefine our approach to public safety.

Our public safety plan would empower people, not police, to lead with care and keep our communities safe. It would fully fund public health infrastructure and community stability.

You can find it here: https://t.co/ePGKU4P6tC",Tiffany Cabán,2021-02
1530,2021-02-17 20:39:17+00:00,tiffany_caban,"Incarceration and over policing have always unfairly targeted our Black, brown, and poor communities.
 
""Tough on crime"" policies do not keep us safe. They destroy lives. They perpetuate poverty and systemic racism, which breed violence.",Tiffany Cabán,2021-02
1531,2021-02-17 20:39:16+00:00,tiffany_caban,"Here in Dist 22 we have 800+ people in our shelters. Many can't access mental healthcare as we don't have enough accessible hospitals &amp; clinics to provide those services.
 
Instead, we have the largest mental health provider in the state in our backyard: Rikers Island.",Tiffany Cabán,2021-02
1532,2021-02-17 20:39:16+00:00,tiffany_caban,"We have to house people, rather than leave them vulnerable on our streets and subways. 
 
We have to provide mental healthcare and invest in preventing harm before it happens.",Tiffany Cabán,2021-02
1533,2021-02-17 20:39:15+00:00,tiffany_caban,"The over 4000 subway cops didn't prevent this tragedy &amp; 500 more won't either.

Police respond to violence – evidence shows they do not create accountability or prevent future violence.",Tiffany Cabán,2021-02
1534,2021-02-17 20:39:14+00:00,tiffany_caban,"It’s devastating people experiencing homelessness were hurt &amp; two more killed in our subways recently. 

It’s even more devastating that the City's response - 500 more cops in the subway - won’t keep us safe, &amp; won’t prevent this from happening again.",Tiffany Cabán,2021-02
1535,2021-02-17 20:39:12+00:00,tiffany_caban,Police do not create public safety – community investments in health &amp; stability do. Calling for more cops &amp; cages in response to spikes in violence perpetuate the status quo - the mass incarceration of 2.3m people &amp; 1000+ killings by police annually. https://t.co/5CzMohqqoH,Tiffany Cabán,2021-02
1536,2021-02-17 14:47:00+00:00,tiffany_caban,@LGDCQ @VoteBullaro @FSingh_NYC @evie4us @juliewon2021 @AustinShafran @julia_forman Thank you for having me!,Tiffany Cabán,2021-02
1537,2021-02-17 01:47:49+00:00,tiffany_caban,@edward_guimont @AOC @ZohranKMamdani Welcome to the neighborhood!,Tiffany Cabán,2021-02
1538,2021-02-16 20:10:34+00:00,tiffany_caban,@CentralLaborNYC @NYCCouncil Thank you!,Tiffany Cabán,2021-02
1539,2021-02-16 20:08:14+00:00,tiffany_caban,"Growing up, I firsthand experienced the ripple effect a union job can have not only on a family, but on an entire community. 

Excited to continue to throw down with labor unions as we fight to transform this City into one that is affordable and equitable. Let’s get it!!",Tiffany Cabán,2021-02
1540,2021-02-16 20:08:13+00:00,tiffany_caban,"Beyond honored to have the endorsement of @CentralLaborNYC in our race for City Council District 22 in Queens!

I'm ready to work with CLC &amp; the 300 unions and 1.3 million members it represents on COVID relief, protecting jobs &amp; services, &amp; fighting for working families. https://t.co/9U0gZh2Vt1",Tiffany Cabán,2021-02
1541,2021-02-16 00:14:51+00:00,tiffany_caban,@hello_nathaniel @ewarren @SenSanders @AOC ❤️❤️❤️,Tiffany Cabán,2021-02
1542,2021-02-15 19:51:34+00:00,tiffany_caban,"@brandonwestnyc For the record, the late RBG says hot dogs are, in fact, sandwiches. 

https://t.co/wisnWWDbZG",Tiffany Cabán,2021-02
1543,2021-02-15 13:52:59+00:00,tiffany_caban,"“We need relief, and we need it now.” - @FSingh_NYC shares powerful personal testimony and urges NYers to support relief for taxi drivers here in the city.👇🏽",Tiffany Cabán,2021-02
1544,2021-02-15 01:12:41+00:00,tiffany_caban,"Just cracked open another @acevedowrites YA novel and my God. Entire novels written in prose. 

I love this profile in @TheAtlantic from a couple of year ago. Read this and then read everything Elizabeth Acevedo has ever written.  

https://t.co/4GJLGwaNTN",Tiffany Cabán,2021-02
1545,2021-02-13 16:45:32+00:00,tiffany_caban,"During the Queens DA race, my petition signatures were challenged. It was undemocratic then, &amp; it’s undemocratic now, especially in the midst of a pandemic. 

As petitioning season approaches, I reaffirm my values &amp; join the many candidates who pledge not to challenge petitions.",Tiffany Cabán,2021-02
1546,2021-02-13 00:21:32+00:00,tiffany_caban,"@AledaGagarin Yo. My childhood spot. Nobody does a Sicilian slice better. Twitter, don’t @ me.",Tiffany Cabán,2021-02
1547,2021-02-12 20:52:58+00:00,tiffany_caban,"@sisterdiaspora organizes for justice with an understanding that collective liberation and freedom is rooted in a love for ourselves, and each other.
 
My politics are rooted in radical love and I am grateful to have SDL’s support for our campaign here in Queens! ✊🏽",Tiffany Cabán,2021-02
1548,2021-02-12 20:12:43+00:00,tiffany_caban,"Here in District 22, we’ve seen D30 teachers step up on behalf of our community, &amp; our kids.

I’m proud to stand in solidarity with @UFT in the fight to give our teachers and schools the support they need to continue uplifting students across D22.",Tiffany Cabán,2021-02
1549,2021-02-12 20:12:43+00:00,tiffany_caban,"Teachers are frontline workers that have met the call to be more than just traditional educators in this moment, and I am so proud to have the endorsement of @UFT.
 
Throughout this  pandemic, UFT has advocated fiercely for its  members, and for the students of New York City. https://t.co/WGhyvEIodR",Tiffany Cabán,2021-02
1550,2021-02-12 20:03:37+00:00,tiffany_caban,"@SisterDiaspora organizes for justice with an understanding that collective liberation and freedom is rooted in a love for ourselves, and each other.
 
My politics and vision is rooted in radical love &amp; I am grateful to have SDL’s support for our campaign here in Queens. ✊🏽",Tiffany Cabán,2021-02
1551,2021-02-12 00:50:24+00:00,tiffany_caban,"Our community is one of inclusion, where we respect each other. No room for hate. Not here in Astoria or anywhere.",Tiffany Cabán,2021-02
1552,2021-02-11 21:00:58+00:00,tiffany_caban,"Disgusting. Calling on @Queensdefenders ED Lori Zeno to immediately reinstate the two women of color she fired in retaliation. Every worker has the right to organize and unionize. 

This is antithetical to everything the public defense profession stands for.",Tiffany Cabán,2021-02
